SampleID,5-7N15,A17,Abiotrophia,Acholeplasma,Achromobacter,Acidovorax,Acinetobacter,Actinobacillus,Actinomadura,Actinomyces,Actinomycetospora,Actinoplanes,Actinotalea,Adhaeribacter,Adlercreutzia,Aerococcus,Aeromicrobium,Aeromonas,AF12,Afipia,Aggregatibacter,Agrobacterium,Agrococcus,Agromyces,Akkermansia,Alishewanella,Alistipes,Alkaliphilus,Alkanindiges,Allobaculum,Alloiococcus,Amaricoccus,Ammoniphilus,Anaerobacillus,Anaerococcus,Anaeroplasma,Anaerostipes,Anoxybacillus,Ardenscatena,Arthrobacter,Asticcacaulis,Atopobium,Azospira,Azospirillum,B-42,Bacillus,Bacteroides,Balneimonas,Bdellovibrio,Bifidobacterium,Blastococcus,Blastomonas,Blautia,Brachybacterium,Bradyrhizobium,Brevibacillus,Brevibacterium,Brevundimonas,Burkholderia,Butyrivibrio,Caldicoprobacter,Caloramator,Candidatus Koribacter,Candidatus Nitrososphaera,Candidatus Rhabdochlamydia,Candidatus Xiphinematobacter,Capnocytophaga,Carnobacterium,Catonella,Caulobacter,Cellulomonas,Cellvibrio,CF231,Chthoniobacter,Citricoccus,Cloacibacterium,Clostridium,Cohnella,Collinsella,Comamonas,Conchiformibius,Coprococcus,Corynebacterium,Cryocola,Cryptosporangium,Cupriavidus,Cytophaga,DA101,Dactylosporangium,Dechloromonas,Dehalobacterium,Deinococcus,Denitrobacter,Dermacoccus,Desemzia,Desulfomicrobium,Desulfovibrio,Devosia,Dialister,Dietzia,Dorea,Eikenella,Elizabethkingia,Enhydrobacter,Enterobacter,Enterococcus,Epulopiscium,Erysipelothrix,Ethanoligenens,Exiguobacterium,Faecalibacterium,Finegoldia,Flavobacterium,Friedmanniella,Fusobacterium,Gardnerella,Gemmata,Gemmiger,Geodermatophilus,Georgenia,Gluconobacter,Gordonia,Guggenheimella,GW-34,Haemophilus,Haliangium,Halomonas,Herbaspirillum,HTCC,Hylemonella,Hymenobacter,Hyphomicrobium,Iamia,Janthinobacterium,Jeotgalicoccus,JG37-AG-70,Johnsonella,Jonesia,Jonquetella,Kaistobacter,Kineococcus,Kineosporia,Kocuria,Kytococcus,Lachnoanaerobaculum,Lactobacillus,Lactococcus,Lautropia,Leadbetterella,Lentzea,Leptotrichia,Leucobacter,Leuconostoc,Luteibacter,Luteimonas,Lysobacter,Macrococcus,Massilia,Mesorhizobium,Methanobrevibacter,Methylotenera,Microbacterium,Microbispora,Micrococcus,Microlunatus,Micromonospora,Mobiluncus,Modestobacter,Mogibacterium,Moraxella,Morganella,Mucilaginibacter,Mycobacterium,N09,Neisseria,Nesterenkonia,Nitrosopumilus,Nitrosovibrio,Nitrospira,Nocardioides,Nocardiopsis,Novosphingobium,Ochrobactrum,Odoribacter,Olivibacter,Oribacterium,Ornithinicoccus,Oryzihumus,Oscillospira,Paenibacillus,Paludibacter,Parabacteroides,Paracoccus,Parasegitibacter,Pediococcus,Pedobacter,Pedomicrobium,Pelistega,Peptococcus,Peptoniphilus,Petrobacter,ph2,Phascolarctobacterium,Phenylobacterium,Photobacterium,Phyllobacterium,Pimelobacter,Pirellula,Planctomyces,planctomycete,Planomicrobium,Plesiocystis,Porphyromonas,Prevotella,Propionibacterium,Propionicimonas,Prosthecobacter,Proteus,Providencia,PSB-M-3,Pseudobutyrivibrio,Pseudochrobactrum,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Psychrilyobacter,Psychrobacter,Psychromonas,rc4-4,Rheinheimera,Rhizobium,Rhodobacter,Rhodococcus,Rhodopila,Rhodoplanes,Rickettsia,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Rubrivivax,Ruminobacter,Ruminococcus,Saccharomonospora,Saccharopolyspora,Saccharothrix,Salinicoccus,Schlegelella,Sedimentibacter,Sediminibacterium,Selenomonas,Serinicoccus,Serratia,Shewanella,Shinella,Skermanella,Sneathia,Solibacillus,Solirubrobacter,Sorangium,Sphingobacterium,Sphingobium,Sphingopyxis,Spirosoma,Sporosarcina,Staphylococcus,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Succinivibrio,Sulfuritalea,Sutterella,Tannerella,Tepidimonas,Terriglobus,TG5,Thermicanus,Thermoanaerobacterium,Thermomonas,Tissierella_Soehngenia,Treponema,Truepera,Trueperella,Tuberibacillus,Turicibacter,Uliginosibacterium,Ureibacillus,vadinHB04,Vagococcus,Veillonella,Vibrio,Virgisporangium,Vogesella,WAL_1855D,Wautersiella,Weissella,Xanthobacter,Xanthomonas,Xylanimicrobium,Xylella,Yaniella,Zoogloea,24838,Eubacterium,Grand Total
LKMB005_051,0,0,0,0,0,0,0.003827751,0,0,0,0,0,0,0,0,0,0,0.002392344,0,0,0,0,0,0,0,0,0.008133971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077033493,0.006220096,0,0,0,0,0,0,0,0,0,0.008133971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006698565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002870813,0,0,0,0,0,0,0,0,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38708134,0,0,0,0,0,0,0.00430622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0,0.006220096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014832536,0,0,0,0,0,0,0,0,0.272248804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100478469,0,0,0,0,0.070813397,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_052,0,0,0,0,0.008964817,0.003044655,0.019790257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067659,0,0,0,0,0,0,0,0.066474966,0,0,0,0,0,0,0,0,0,0,0,0.008457375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004566982,0,0,0,0,0,0,0,0.020128552,0,0,0.013193505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006258457,0,0,0,0,0,0,0.186062246,0,0,0,0,0,0,0,0,0,0,0,0.004397835,0.015899865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067659,0,0,0,0,0,0,0,0,0,0,0,0,0.011840325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608931,0.523849797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007611637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068673884,0,0,0,0,0,0,0,0,0.006258457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002875507,0,0,0,0,0,0,1
LKMB005_053,0,0,0,0,0.001055204,0,0.02460291,0,0,0.001221815,0,0,0,0,0,0,0,0.001555037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028434966,0.001999334,0,0.000777519,0,0,0,0,0.024825058,0.004054204,0,0,0.060202155,0.000777519,0,0,0,0,0,0,0,0,0,0,0,0,0.000666445,0,0,0,0,0,0,0,0.013162279,0,0,0.011440631,0,0,0,0.001277352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002943463,0,0,0.1337332,0,0,0,0,0,0,0.001721648,0,0.001166278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119682328,0,0,0,0,0,0,0,0,0.013662113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221482,0.001166278,0,0,0,0,0.041486171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107797401,0,0,0.006775519,0,0,0,0.000277685,0,0,0,0,0,0,0,0,0,0,0,0,0.001777185,0,0.001110741,0,0,0,0,0,0,0.001277352,0.245695879,0.000610907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086693324,0,0,0,0,0,0,0,0,0,0,0,0.001388426,0,0,0,0,0,0,0,0,0,0,0.002221482,0,0,0,0,0.004720649,0.040319893,0,0,0.00094413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001110741,0.003443297,0,0,0,0,0,1
LKMB005_054,0,0,0.003417772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022115,0,0,0,0,0,0,0,0.028246884,0,0,0,0.004322477,0,0,0,0,0,0,0,0.028950543,0,0.012263772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010052272,0,0,0,0,0,0,0,0.009449136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009851226,0,0.006735022,0,0,0.023120225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125050261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007438681,0,0,0,0.009650181,0,0,0,0,0,0,0,0,0,0,0,0,0.043023723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001507841,0,0,0,0,0,0,0,0.639324487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006332931,0,0,0,0,0,0,0,0,0,0,0,0,0.009650181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019400885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_055,0,0,0,0,0.009054609,0,0.021371126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001968393,0,0,0.008323491,0,0,0,0,0,0,0,0,0.001968393,0,0,0,0,0,0,0,0.041954896,0,0.003993026,0,0,0,0.000449918,0,0,0,0,0,0.005286542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003824307,0,0,0,0.016815702,0,0,0.006130139,0,0,0,0,0,0.00292447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002699511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866093,0,0,0,0,0,0,0.002137113,0,0.004836623,0,0,0,0,0.259546707,0,0,0,0,0,0,0,0,0.001743434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001237276,0,0,0,0,0,0,0,0,0,0,0.000787357,0,0,0,0,0,0,0.004386705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007254935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003711827,0,0,0,0,0,0,0,0.003599348,0.494572859,0,0,0,0.003655587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016028345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001405995,0.057027164,0,0.000281199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002362072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_056,0,0,0,0,0,0,0.049891278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004107272,0,0,0,0,0,0,0,0.098936941,0.018482725,0,0,0,0,0.02331481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024402029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048924861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002053636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058709833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023677217,0,0,0.007852138,0,0,0,0,0,0,0,0.024522832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845615,0,0.010630587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007852138,0.003624064,0,0,0,0,0,0,0.450712733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227108,0,0,0,0,0,0,0,0,0,0,0.016549891,0,0.073930901,0,0,0,0,0,0,0,0,0.008214545,0,0,0,0,0,0,0,0.020053153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_057,0,0,0,0,0.004480538,0,0.043853262,0,0,0,0,0,0,0,0,0,0,0.002800336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025147018,0,0,0,0,0,0,0,0.007392887,0,0,0,0,0.005768692,0,0,0,0,0,0,0,0,0,0,0,0,0.002632316,0,0,0,0,0,0,0,0,0,0,0.031643797,0,0,0.002800336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001512181,0.073144777,0.004480538,0,0,0,0,0,0,0,0,0,0,0.00649678,0.001960235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005040605,0,0,0,0,0,0,0,0,0,0.008120975,0,0,0.002520302,0,0,0.00341641,0.003360403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002072249,0,0,0,0.002016242,0,0,0,0.637860543,0,0.003472417,0,0,0,0,0,0,0,0.000896108,0,0.00700084,0,0,0,0.004704565,0,0,0.000784094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064295715,0.01349762,0,0.015401848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003024363,0,0.000952114,0,0,0,0,0,0.004872585,0,0.002576309,0,0,0,0,1
LKMB005_058,0,0,0,0,0,0,0.014374387,0,0,0,0,0,0,0,0,0,0,0.00522705,0,0,0,0,0,0,0,0,0.009800719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089513231,0,0,0,0,0,0,0.016987912,0,0,0,0,0.005553741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025155178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002286834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077098987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003920287,0,0,0.003266906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667428945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018948056,0,0,0,0,0,0,0,0,0,0,0,0,0.007187194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029728847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023521725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014921893,0,0,0,0,0,0.116810445,0,0,0,0,0,0,0,0,0,0,0,0.027045931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013056657,0,0,0.034973187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019584985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303101,0,0,0.084868268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020051294,0,0,0,0,0,0.010025647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007927256,0,0,0,0,0,0,0,0.608999767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023082304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015621357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_060,0,0,0,0,0.001399838,0.002136595,0.02335519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001105135,0.006557135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055035733,0,0,0,0,0,0,0.011346055,0,0,0,0,0.004862595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005599352,0,0,0.028438812,0,0,0.003610108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136005305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010830325,0,0,0,0,0,0,0.026891623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324173,0,0,0,0,0,0,0,0,0.600309438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002873352,0,0,0,0,0,0,0.007072865,0,0,0,0,0,0,0,0,0,0,0.002431297,0,0,0,0,0,0.030796434,0,0.03035438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005157298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_061,0,0,0,0,0,0,0.013215378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007972914,0,0,0,0,0,0,0.006771516,0,0,0,0,0,0.059742246,0,0,0,0,0,0,0,0,0.009065094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003494976,0,0,0,0,0,0,0,0.018676278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001747488,0.00382263,0,0,0.009174312,0,0,0.156837047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006334644,0,0,0,0,0,0,0,0.00109218,0,0,0,0,0,0,0,0,0,0,0,0,0.011358672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01256007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619702927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025993884,0,0.028615116,0,0,0,0,0,0,0,0,0,0,0,0.00382263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_062,0,0,0,0,0,0,0.010399521,0.001720784,0,0.00067335,0,0,0,0,0,0,0,0,0.001645967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026485111,0.002094868,0,0,0,0,0,0,0.002468951,0,0,0,0.001271884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003291935,0,0,0,0,0,0,0,0.003516385,0,0.01473889,0.015487057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001945234,0,0,0,0,0,0,0,0,0,0.006359419,0,0,0,0,0.004937902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024614694,0,0,0,0,0,0,0,0,0,0,0,0.049753105,0.004937902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064940895,0,0.001047434,0,0,0,0,0,0,0.00112225,0,0,0,0,0.004114918,0,0,0,0,0,0,0.00860392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008678737,0,0,0,0,0,0,0,0,0.360990573,0,0,0,0,0,0,0,0,0,0.000972617,0,0,0,0,0,0.227367949,0,0,0,0,0,0,0,0,0.004563819,0,0.00112225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009576537,0.001645967,0,0.071075864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020200509,0,0,0,0,0.0376328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_063,0,0,0,0,0.004284274,0,0.015372984,0,0,0,0,0,0,0,0.005544355,0,0,0,0,0,0,0,0,0,0,0,0,0.005292339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032006048,0.004788306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001008065,0.008064516,0,0,0,0,0.018649194,0.006300403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002520161,0,0,0,0,0,0,0,0.003528226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015877016,0,0,0,0,0,0,0,0,0,0,0,0.252016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004284274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016633065,0,0,0.002268145,0,0,0,0.009324597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002772177,0,0,0,0,0,0,0,0,0.484879032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008064516,0,0,0,0,0,0,0,0,0,0,0,0,0.00327621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010080645,0.001260081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081905242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_064,0,0,0,0,0.002119803,0,0.012308534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002530088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037438457,0,0,0,0.001948851,0,0.000786379,0,0,0,0,0,0.053234409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019420131,0,0,0.003931893,0,0,0,0,0,0,0,0,0,0,0,0.002495897,0,0,0,0,0,0,0,0,0,0,0,0,0.000786379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279677243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001709519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023454595,0,0,0,0,0,0,0,0.00092314,0,0.00095733,0,0,0,0,0,0,0,0.000581236,0.001196663,0,0,0,0,0,0,0.002256565,0.480819201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005094365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444475,0.056585066,0,0.003829322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003521608,0,0,0,0,0,0,0,0,0,0,0,0,0.001401805,0,0,0,0,0,0,1
LKMB005_065,0,0,0,0,0,0,0.003635805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005428103,0,0,0,0,0.01003687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057712003,0,0,0,0,0,0,0,0,0,0,0,0.001894715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020534617,0,0,0,0.003840639,0,0,0.008142155,0,0,0,0.004659975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076198279,0,0.007425236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002611635,0,0,0,0,0.01418476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008756657,0,0,0,0,0.009473576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71988939,0,0,0,0,0,0,0,0,0,0,0,0.010651372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000921753,0.007015567,0,0.000512085,0.008705449,0,0,0,0,0,0,0,0,0,0.002611635,0,0,0,0,0,0.009524785,0.00486481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_066,0,0,0,0,0,0.00560868,0.006068408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063258551,0,0,0,0,0,0.003218095,0.006987863,0,0,0,0,0.018940787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145274,0,0,0.007539537,0,0.007631482,0.002206694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007815373,0,0,0,0,0,0,0,0,0,0,0,0,0.004137551,0,0,0,0,0,0,0,0,0,0,0,0,0.084957705,0,0,0,0,0,0,0.004045605,0,0,0,0,0.070522251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002114748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031721221,0,0,0.00331004,0,0,0.00560868,0.013515999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275837,0.004137551,0,0,0,0,0,0,0,0.553144538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002850313,0,0,0,0.017653549,0,0,0,0,0,0,0.00478117,0,0,0,0,0,0,0,0,0,0,0,0.002850313,0,0,0,0.009562339,0.029790364,0,0.001471129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006528135,0,0,0,0,0,0,0,0,0,0,0,0,0.003218095,0,0,0,0,0,0,1
